Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2020,101579,"First Praire Shores, LLC",Submitted Data,2901 S King Dr,60616,1.0,false,DOUGLAS,Multifamily Housing,289267,1960,1,,21,5260028.3,31310853.3,,,,126.4,164.6,134.5,173,2484,8.6,41.84146488,-87.61667463,POINT (-87.61667463 41.84146488)
2020,101874,CW GLL 444 N Michigan,Submitted Data,444 N Michigan Ave,60611,3.5,false,NEAR NORTH SIDE,Office,517115,1976,1,,55,33236571.9,43926.3,,,,64.4,180.1,67.4,188.7,5189.5,10,41.89069402,-87.62477656,POINT (-87.62477656 41.89069402)
2020,116066,,Submitted Data,3850  W BRYN MAWR AVE,60659,4.0,false,NORTH PARK,Multifamily Housing,72096,1995,1,,97,738182.8,2584904.4,,,,61.4,88.4,65.2,91.8,252.5,4.7,41.99046172,-87.70620782,POINT (-87.70620782 41.99046172)
2020,101407,CA 23,Not Submitted,15 23 N ABERDEEN ST,60607,0.0,false,NEAR WEST SIDE,,145682,,,,,,,,,,,,,,,,41.87399385,-87.651678,POINT (-87.651678 41.87399385)
2020,256759,,Not Submitted,1533 W.Warren Blvd,,0.0,false,,,57390,,,,,,,,,,,,,,,,41.88425,-87.63245,POINT (-87.63245 41.88425)
2020,251253,,Submitted Data,700 W Van Buren,60607,4.0,false,NEAR WEST SIDE,Multifamily Housing,167175,2001,1,,69,3422744.5,4842599.9,,,,67.1,119.2,69.8,122.3,791.4,6.4,41.87695713,-87.64429056,POINT (-87.64429056 41.87695713)
2020,254987,,Submitted Data,1325 N WELLS ST,60610,4.0,false,Near North Side,Multifamily Housing,67854,2018,1,,86,1336405.3,2492564.4,,,,62.8,104.3,64.7,106,323.3,5.3,41.90656495,-87.63452711,POINT (-87.63452711 41.90656495)
2020,105609,,Not Submitted,426 432 W BRIAR PL,60657,0.0,false,LAKE VIEW,,55328,,,,,,,,,,,,,,,,41.9398511,-87.65844752,POINT (-87.65844752 41.9398511)
2020,256410,,Submitted Data,300 E Superior Street,60611,2.0,false,NEAR NORTH SIDE,Laboratory,303863,1990,1,,,33323557.8,51029674.5,,,,277.6,483.4,281.8,489,7911.2,26,41.89837,-87.62281702,POINT (-87.62281702 41.89837)
2020,105858,,Submitted Data,546 550 W ARLINGTON PL,60614,4.0,false,LINCOLN PARK,Multifamily Housing,55360,1927,1,,94,1605384.3,1447212.7,,,,55.1,108.6,57.5,114.2,327.4,5.9,41.92201051,-87.65461957,POINT (-87.65461957 41.92201051)
2020,112078,,Submitted Data,5555 N CUMBERLAND AVE,60656,4.0,false,NORWOOD PARK,Multifamily Housing,169623,2000,1,,91,2593104.2,5543506.5,,,,61.7,99.2,65.5,101.6,699.1,5.3,41.97098435,-87.80359537,POINT (-87.80359537 41.97098435)
2020,251275,Conrad Hotel/MWRD McMillan Pavilion,Exempt,101 E Erie,60611,,true,NEAR NORTH SIDE,,387000,,,,,,,,,,,,,,,,41.8955951,-87.6229917,POINT (-87.6229917 41.8955951)
2020,250038,Brooks College Prep. Acad - CPS,Submitted Data,250 E 111th St,60628,3.5,false,ROSELAND,K-12 School,264710,1914,1,,54,7058822.9,12002910,,,,72,122.3,75.8,126.3,1739.2,6.6,41.69387867,-87.61698808,POINT (-87.61698808 41.69387867)
2020,159287,Medical District Apartments,Submitted Data,901 903 S Ashland Ave,60607,3.0,false,NEAR WEST SIDE,Multifamily Housing,466294,1971,2,,64,9155582.8,17488328.8,,,,77.5,128,80,130,2357.8,6.9,41.86976757,-87.66601375,POINT (-87.66601375 41.86976757)
2020,251742,Eric Solorio HS -CPS,Submitted Data,5410 S St Louis Ave,60632,3.5,false,GAGE PARK,K-12 School,213710,2010,1,,60,6525112.8,5990859.6,,,,58.6,114.9,60.5,116.9,1336.6,6.3,41.794939,-87.710978,POINT (-87.710978 41.794939)
2020,260032,,Submitted Data,1616  E 50TH PL,60615,2.0,false,KENWOOD,Multifamily Housing,59310,1950,1,,16,1367563.7,5745899.9,,,,119.9,166.3,127,173.7,518.6,8.7,41.80224043,-87.60332678,POINT (-87.60332678 41.80224043)
2020,251670,May Elementary Community Academy -CPS,Submitted Data,512 S Lavergne Ave,60644,3.0,false,AUSTIN,K-12 School,109407,1905,1,,49,2337863,5894040,,,,75.2,116.4,80.4,121.9,677.9,6.2,41.87357568,-87.74975133,POINT (-87.74975133 41.87357568)
2020,176010,"Friedman Properties, Ltd",Submitted Data,420 N Wabash Ave,60611,2.5,false,NEAR NORTH SIDE,Office,102450,1906,1,,37,7366053.7,3005599.9,,,,101.2,232.1,105.1,243.1,1309.3,12.8,41.8896962,-87.62666374,POINT (-87.62666374 41.8896962)
2020,157161,,Submitted Data,909 W WASHINGTON BLVD,60607,1.0,false,NEAR WEST SIDE,Multifamily Housing,113711,2006,1,,3,4226884.6,8072362.7,,,,134.6,222.3,138.9,225.5,1088.4,11.9,41.88284087,-87.65031178,POINT (-87.65031178 41.88284087)
2020,252289,Palmer Square Apts (2 of 6),Submitted Data,2128-40 N Kedzie,60647,4.0,false,LOGAN SQUARE,Multifamily Housing,213000,1900,6,,70,2577757.2,10669183.8,,,,62.4,86.7,65.5,89.8,969,4.5,41.92017465,-87.70707286,POINT (-87.70707286 41.92017465)
2020,157320,,Submitted Data,24  S MORGAN ST,60607,2.0,false,NEAR WEST SIDE,Multifamily Housing,129844,2008,1,,42,3396124.3,4952217,,,,64.3,113.3,66.2,115.2,793.1,6.1,41.87399385,-87.651678,POINT (-87.651678 41.87399385)
2020,250100,Lorraine Hansberry Senior Apartments,Submitted Data,5670 W Lake St,60644,3.5,false,AUSTIN,Multifamily Housing,106272,1976,1,,51,2700751.5,7820695,,,,99,148.4,101.8,150.6,836.9,7.9,41.88836882,-87.76678586,POINT (-87.76678586 41.88836882)
2020,173914,Jeffery Plaza,Submitted Data,2101 E 71ST ST,60649,3.0,false,SOUTH SHORE,Supermarket/Grocery Store,113303,1990,1,,,11050778.6,4661733.6,,,,138.7,316.3,138.4,314,1972.3,17.4,41.76509567,-87.57550953,POINT (-87.57550953 41.76509567)
2020,172812,,Submitted Data,4336 4344 S DREXEL BLVD,60653,4.0,false,KENWOOD,Multifamily Housing,101710,1926,1,,87,753369.6,5113891.9,,,,70.7,90.2,73.7,92.9,389.2,4.7,41.82021138,-87.61246867,POINT (-87.61246867 41.82021138)
2020,131375,"BAI Century, LLC",Submitted Data,2828 N Clark St,60657,2.0,false,LAKE VIEW,Enclosed Mall,174386,1925,1,,,11250200.3,6264243.1,,,,100.4,218.4,102.6,220.6,2088.5,12,41.93377119,-87.64632294,POINT (-87.64632294 41.93377119)
2020,256425,Wishnick Hall,Submitted Data,3255 S Dearborn Street,60616,4.0,false,DOUGLAS,College/University,62913,1947,1,,,2049919.3,4104,4447382.5,1154600.1,,121.7,193,130.4,203.8,676.3,10.7,41.842325,-87.62715344,POINT (-87.62715344 41.842325)
2020,173687,,Submitted Data,324  N JEFFERSON ST,60661,4.0,false,NEAR WEST SIDE,Multifamily Housing,50500,2001,1,,84,732658.8,1392589.8,,,,56.2,92.9,58.2,95.3,188.3,5,41.88321395,-87.64336601,POINT (-87.64336601 41.88321395)
2020,146962,,Submitted Data,1440  S WABASH AVE,60605,4.0,false,NEAR SOUTH SIDE,Multifamily Housing,75000,2009,1,,94,1071292.9,1331542.8,,,,38.4,70.4,40.2,72.3,237.9,3.8,41.86863212,-87.62730687,POINT (-87.62730687 41.86863212)
2020,141122,,Submitted Data,6801 6813 N SHERIDAN RD,60626,0.0,false,ROGERS PARK,Multifamily Housing,100000,1920,1,,,,,,,,,,,,,,42.01036185,-87.66829765,POINT (-87.66829765 42.01036185)
2020,173733,,Submitted Data,2336  N COMMONWEALTH AVE,60614,4.0,false,LINCOLN PARK,Multifamily Housing,120755,1968,1,,99,1025739.3,3104043.8,,,,41,60.9,42.3,61.8,325,3.2,41.92201051,-87.65461957,POINT (-87.65461957 41.92201051)
2020,156942,Burton-Judson Courts,Submitted Data,1005 E 60th St,60637,3.5,false,WOODLAWN,Residence Hall/Dormitory,201402,1931,1,,77,3122577.1,,10553455.2,,,67.9,106.5,71.8,111.5,1188.1,5.9,41.78528948,-87.60016256,POINT (-87.60016256 41.78528948)
2020,101717,55 E Monroe,Submitted Data,55 E Monroe St,60603,4.0,false,LOOP,Office,2144478,1972,1,,68,88292385.4,,,33751199.6,,72.9,166,75,173.2,15558.4,9.3,41.88017573,-87.62564433,POINT (-87.62564433 41.88017573)
2020,159729,820 W Belle Plaine Apartments,Submitted Data,820 W Belle Plaine Ave,60613,1.5,false,UPTOWN,Multifamily Housing,291260,1972,1,,33,4851768.6,21375581.2,,,,110.7,152.1,116.8,158.5,1892.6,8,41.95769327,-87.65076414,POINT (-87.65076414 41.95769327)
2020,159310,(ILCH2138) - The Lex [external],Not Submitted,2138 S Indiana Ave,60616,0.0,false,NEAR SOUTH SIDE,,368876,,,,,,,,,,,,,,,,41.85321746,-87.62304215,POINT (-87.62304215 41.85321746)
2020,251266,363 W Erie St,Submitted Data,363 W Erie St,60654,4.0,false,NEAR NORTH SIDE,Office,121600,1914,1,,97,2302055.9,1970330.4,,,,35.1,70,36.4,71.3,463.9,3.8,41.89371606,-87.63816196,POINT (-87.63816196 41.89371606)
2020,120445,1 - 15 E Oak St,Submitted Data,1 - 15 E Oak St,60611,4.0,false,NEAR NORTH SIDE,Retail Store,94700,2009,1,,64,4067186.9,310265.4,,,,46.2,123.7,47.1,124.6,651.2,6.9,41.90069946,-87.627748,POINT (-87.627748 41.90069946)
2020,254173,Sullivan Station Apartments,Not Submitted,1060 E  41st St,60609,0.0,false,Oakland,,140106,,,,,,,,,,,,,,,,41.8203237,-87.64564,POINT (-87.64564 41.8203237)
2020,100851,600 W Chicago,Submitted Data,600 W Chicago,60654,1.5,false,NEAR NORTH SIDE,Office,2266502,1908,1,,33,173736803.1,23432288.9,,23517071.8,,102.8,248.1,103.5,248.8,29598.9,13.8,41.896501,-87.64288,POINT (-87.64288 41.896501)
2020,101681,Presence Resurrection Medical Center,Submitted Data,7435 W Talcott Ave,60631,2.0,false,NORWOOD PARK,Hospital (General Medical & Surgical),1511148,1953,2,,49,88501012.3,170758937.9,,,,236.5,389.7,241.6,391.9,22882.1,20.9,41.98632417,-87.81456571,POINT (-87.81456571 41.98632417)
2020,172157,,Submitted Data,437  E 60TH ST,60637,4.0,false,WOODLAWN,Multifamily Housing,126270,1982,1,,87,3129124.6,1951300,,,,50.5,107.4,51.8,110.4,592,5.9,41.78046327,-87.6053081,POINT (-87.6053081 41.78046327)
2020,251484,Jungman Elementary -CPS,Submitted Data,1746 S Miller St,60608,4.0,false,LOWER WEST SIDE,K-12 School,69850,1903,1,,72,988942.8,3345430,,,,62.1,89.9,67.7,95.9,332,4.8,41.85866305,-87.65256293,POINT (-87.65256293 41.85866305)
2020,127877,Howard & Western Shopping Center,Submitted Data,7510 - 7578 N Western Ave,60645,4.0,false,WEST RIDGE,Strip Mall,69338,1957,1,,,3655955,860095.8,,,,65.1,160.7,66.6,162.2,616.3,8.9,42.01798909,-87.69083907,POINT (-87.69083907 42.01798909)
2020,103738,,Submitted Data,4825  S DREXEL BLVD,60615,3.5,false,KENWOOD,Multifamily Housing,89000,1970,1,,73,1383276,6451796.1,,,,88,119.6,91.2,121.7,558.6,6.3,41.80224043,-87.60332678,POINT (-87.60332678 41.80224043)
2020,250076,Trumbull Park Homes,Submitted Data,2437 E 106th St,60617,1.0,false,SOUTH DEERING,Multifamily Housing,400023,1938,56,,3,10139938.6,51270593.3,,,,153.5,205.6,165.4,216.9,4305.8,10.8,41.70255901,-87.5642244,POINT (-87.5642244 41.70255901)
2020,158391,The Godfrey Hotel Chicago,Submitted Data,127 W Huron St,60654,0.0,false,NEAR NORTH SIDE,Hotel,750000,2013,1,,,,,,,,,,,,,,41.89465307,-87.6321365,POINT (-87.6321365 41.89465307)
2020,151285,,Submitted Data,4651  N GREENVIEW AVE,60640,1.5,false,UPTOWN,Multifamily Housing,80607,2008,1,,31,1625572.3,4136216.6,,,,83.8,129.3,87.2,132.9,473.4,6.9,41.97223008,-87.6645957,POINT (-87.6645957 41.97223008)
2020,251786,Saint Clement School,Submitted Data,642 W Deming Pl,60614,3.0,false,LINCOLN PARK,Other,115276,1950,5,,,2048285.6,5573273,,,,66.1,100.5,70,104.6,615.7,5.3,41.927944,-87.645176,POINT (-87.645176 41.927944)
2020,250069,Altgeld Gardens,Submitted Data,925 E 130th St,60628,2.0,false,RIVERDALE,Multifamily Housing,1182400,1945,236,,27,44542895.7,102081396.6,,,,124,196.1,128.5,200.9,11064.3,9.4,41.65911898,-87.60315875,POINT (-87.60315875 41.65911898)
2020,104250,,Submitted Data,544  W MELROSE ST,60657,2.5,false,LAKE VIEW,Multifamily Housing,54089,1967,1,,52,901798.4,3187577.1,,,,80.8,116.1,84.7,119.8,310.1,6.1,41.9398511,-87.65844752,POINT (-87.65844752 41.9398511)
2020,175264,Yusuf North,Submitted Data,2753 W North Ave,60647,3.5,false,WEST TOWN,Office,50000,1906,1,,76,1851397.2,,,,,61.7,129.5,64.7,132.6,354.4,7.1,41.90999631,-87.69652744,POINT (-87.69652744 41.90999631)
2020,101679,Presidents Plaza 1,Submitted Data,8600 W Bryn Mawr Ave,60631,4.0,false,OHARE,Office,729676,1980,1,,79,23423209,224953.4,,,,56.7,157.7,58.9,163.7,3667.6,8.8,41.98292604,-87.84221511,POINT (-87.84221511 41.98292604)
2020,105454,,Submitted Data,530  W ARLINGTON PL,60614,4.0,false,LINCOLN PARK,Multifamily Housing,68136,1924,1,,99,791545.1,2741574.8,,,,51.9,74.8,53.8,76.4,269.2,4,41.92201051,-87.65461957,POINT (-87.65461957 41.92201051)
2020,251587,Charles W Earle Elementary -CPS,Exempt,6121 S Hermitage Ave,60636,,true,WEST ENGLEWOOD,,133000,,,,,,,,,,,,,,,,41.78246905,-87.66708286,POINT (-87.66708286 41.78246905)
2020,251601,Edwards Elementary -CPS,Submitted Data,4815 S Karlov Ave,60632,4.0,false,ARCHER HEIGHTS,K-12 School,159369,1923,1,,65,2119741.8,8676760.4,,,,67.7,94.4,72.3,99.1,791.7,5,41.80546054,-87.7255682,POINT (-87.7255682 41.80546054)
2020,100733,,Exempt,840 S CANAL ST,60607,,true,NEAR WEST SIDE,,508582,,,,,,,,,,,,,,,,41.87093779,-87.64012731,POINT (-87.64012731 41.87093779)
2020,120324,Ravenswood Station,Submitted Data,1800 W LAWRENCE AVE,60640,,true,LINCOLN SQUARE,Supermarket/Grocery Store,231118,2014,1,,,18350262.3,9034851.9,,,,183.3,407.4,185.5,409.8,3343.8,22.4,41.96884792,-87.67503096,POINT (-87.67503096 41.96884792)
2020,140570,,Submitted Data,720 726 W RANDOLPH ST,60661,4.0,false,NEAR WEST SIDE,Multifamily Housing,180784,2003,1,,66,3626485.1,5594983.2,,,,63.3,109.9,65.9,112.8,863.2,5.9,41.88321395,-87.64336601,POINT (-87.64336601 41.88321395)
2020,105938,Harper Court,Submitted Data,5235 S Harper Ct,60615,2.0,false,HYDE PARK,Office,431390,2013,1,,50,15060339.3,6316790.8,,,,92.4,211,95.2,214,2686,11.6,41.80012,-87.589053,POINT (-87.589053 41.80012)
2020,121212,Village Market,Submitted Data,333 E Benton PL,60601,3.0,false,LOOP,Enclosed Mall,104652,2011,1,,,2544341.3,8761068.3,,,,108,156,111.4,159.7,862.4,8.2,41.88548291,-87.61846032,POINT (-87.61846032 41.88548291)
2020,238747,1250 N Dearborn Condominium Association,Submitted Data,1250 N DEARBORN ST,60610,2.5,false,NEAR NORTH SIDE,Multifamily Housing,199011,1990,1,,51,5507704.8,4627900.1,,,,68.5,137.1,71.7,142.5,1105.4,7.5,41.90541433,-87.63046086,POINT (-87.63046086 41.90541433)
2020,254355,Schreiber Center,Submitted Data,16 E PEARSON ST,60611,4.0,false,Near North Side,College/University,126000,2016,1,,,2188682,2459276.9,,,,36.9,69.1,38.6,71,472.2,3.7,41.89535128,-87.62272623,POINT (-87.62272623 41.89535128)
2020,172557,,Submitted Data,3601 3613 S WELLS ST,60609,1.0,false,ARMOUR SQUARE,Multifamily Housing,87527,1975,1,,4,6227852.2,1150453.8,,,,84.3,213,87.7,222.5,1033.1,11.8,41.81195152,-87.65512794,POINT (-87.65512794 41.81195152)
2020,160151,Chicago Triplex,Submitted Data,515 N Clark St,60654,4.0,false,NEAR NORTH SIDE,Hotel,343240,2013,1,,80,12091233.2,13053199.8,,,,73.3,138.6,74.9,140.3,2580.4,7.5,41.891372,-87.631065,POINT (-87.631065 41.891372)
2020,251662,Gray Elementary -CPS,Submitted Data,3730 N Laramie Ave,60641,2.0,false,PORTAGE PARK,K-12 School,129990,1911,1,,20,3353721.3,10874810,,,,109.5,160.1,120.5,171.6,1101,8.5,41.94918219,-87.75880345,POINT (-87.75880345 41.94918219)
2020,256529,,Submitted Data,1411 E 53Rd St,60615,4.0,false,Hyde Park,Hotel,78269,2018,1,,75,3706054.1,2734344.8,,,,87,179,87.8,181.3,723.6,9.8,41.802305,-87.6025,POINT (-87.6025 41.802305)
2020,102332,Truman College,Submitted Data,1145 W Wilson Ave,60640,4.0,false,UPTOWN,College/University,954142,1976,3,,,20750764.5,25481602,,,,48.5,88.9,50.6,91.2,4592,4.8,41.9645338,-87.65900659,POINT (-87.65900659 41.9645338)
2020,175910,,Submitted Data,4432 4444 W WEST END AVE,60624,0.0,false,WEST GARFIELD PARK,,65000,,,,,,,,,,,,,,,,41.8808242,-87.72327934,POINT (-87.72327934 41.8808242)
2020,103638,The Field Museum,Submitted Data,1400 S Lake Shore Dr,60605,,true,NEAR SOUTH SIDE,Mixed Use Property,1280537,1921,1,,,53837201.6,79910087.7,,,,104.6,183.4,106.8,185.7,12646.7,9.9,41.866211,-87.61703464,POINT (-87.61703464 41.866211)
2020,251434,Nicholson Math And Science Elementary - CPS,Submitted Data,6006 S Peoria St,60621,3.5,false,ENGLEWOOD,K-12 School,71602,1958,1,,55,1151279.6,4256559.9,,,,75.5,107.4,81.7,113.9,405.8,5.7,41.78449033,-87.64768152,POINT (-87.64768152 41.78449033)
2020,103273,,Submitted Data,221  E 121ST PL,60628,2.5,false,WEST PULLMAN,Multifamily Housing,154140,1973,3,,57,2538046.8,13455031.6,,,,103.8,137.8,107.3,140.3,1110.8,7.2,41.69755188,-87.61477587,POINT (-87.61477587 41.69755188)
2020,252061,Chapin Hall,Submitted Data,1313 E 60th St,60637,2.0,false,WOODLAWN,College/University,65745,1938,1,,,2663700.7,,7933974.5,,,161.2,258.6,168.3,265.8,942.5,14.3,41.7856968,-87.59390347,POINT (-87.59390347 41.7856968)
2020,251359,"Kershaw Elementary, Joshua D -CPS",Submitted Data,6450 S Lowe Ave,60621,2.0,false,ENGLEWOOD,K-12 School,51900,1962,1,,22,1263915.5,4265720,,,,106.5,154.5,112.2,160.4,423.8,8.2,41.77674229,-87.64115758,POINT (-87.64115758 41.77674229)
2020,251341,The Legacy at Millennium Park,Submitted Data,60 E Monroe St,60603,3.0,false,LOOP,Multifamily Housing,1014137,2009,1,,45,25785443.9,19950467.9,,18181979.5,,78.4,134.5,81.2,143.9,,,41.880821,-87.62572,POINT (-87.62572 41.880821)
2020,242554,,Submitted Data,3001 S MICHIGAN AVE,60616,4.0,false,DOUGLAS,Multifamily Housing,266703,1971,1,,75,3740193.5,11683677.7,,,,81,119.4,85,122.8,1204.3,6.3,41.84585979,-87.62921264,POINT (-87.62921264 41.84585979)
2020,159561,Gateway Chandler,Submitted Data,2555 N Clark St,60614,1.0,false,LINCOLN PARK,Multifamily Housing,180994,1986,1,,3,8961501.7,5747857.2,,,,97.2,205.7,97.3,205.9,1703.9,11.3,41.92966894,-87.64225513,POINT (-87.64225513 41.92966894)
2020,239946,Metropolitan Tower Condo Association,Submitted Data,310 S Michigan Ave,60604,3.0,false,LOOP,Multifamily Housing,670000,1924,1,,66,15085329.6,21296734.6,,,,62.8,111.5,65.4,114.1,3485.5,6,41.87797296,-87.62488735,POINT (-87.62488735 41.87797296)
2020,173612,Bell Federal Building,Submitted Data,79 W Monroe St,60603,2.5,false,LOOP,Office,198650,1904,1,,39,14972119.1,,,4064916,,95.8,229.7,100.3,242.1,2550.9,12.8,41.88067281,-87.63053977,POINT (-87.63053977 41.88067281)
2020,165606,museum of contemporary art,Submitted Data,220 E Chicago Ave,60611,3.0,false,NEAR NORTH SIDE,Museum,316080,1996,2,,,11376797.4,9214723.1,,,,68.6,138.4,68.6,138.4,2265,7.6,41.89722484,-87.6210481,POINT (-87.6210481 41.89722484)
2020,175551,"Jewel Osco, 03187-119th and Marshfield",Submitted Data,11730 S Marshfield Ave,60643,2.0,false,MORGAN PARK,Retail Store,452932,2008,7,,,23378372,3109272.4,,,,58.5,151.7,58.8,151.4,3813.8,8.4,41.68050591,-87.66246295,POINT (-87.66246295 41.68050591)
2020,251874,"Stagg Elementary, Amos A -CPS",Submitted Data,7424 S Morgan St,60621,4.0,false,ENGLEWOOD,K-12 School,68227,1969,1,,76,881382.2,3205460,,,,59.9,85.5,66,91.9,307.8,4.5,41.75900636,-87.64938411,POINT (-87.64938411 41.75900636)
2020,256405,,Submitted Data,303 E Superior Street,60611,2.0,false,NEAR NORTH SIDE,Laboratory,418826,2004,1,,,60327808.9,36998358.4,,,,232.4,496.1,232.4,496.1,11380.5,27.2,41.89837,-87.62281702,POINT (-87.62281702 41.89837)
2020,161225,Langford Elementary -CPS,Submitted Data,6010 S Throop St,60636,3.0,false,WEST ENGLEWOOD,K-12 School,78575,1905,1,,46,1058974.7,6127530.2,,,,91.5,119.6,96.3,124.7,490.7,6.2,41.78450786,-87.6574118,POINT (-87.6574118 41.78450786)
2020,172394,26 N Halsted St,Submitted Data,26 N Halsted St,60661,3.0,false,NEAR WEST SIDE,Office,57251,1984,1,,47,8297178.7,2062362.9,,,,180.9,443.6,182.7,444.8,1404.5,24.5,41.88260816,-87.64772647,POINT (-87.64772647 41.88260816)
2020,155614,,Not Submitted,3447 3457 W FOSTER AVE,60625,0.0,false,NORTH PARK,,52200,,,,,,,,,,,,,,,,41.97208235,-87.70234945,POINT (-87.70234945 41.97208235)
2020,156549,601 S LaSalle,Submitted Data,601 S LaSalle St,60605,2.0,false,LOOP,Office,80000,1917,1,,,4063815.2,359809,,,,55.3,147,55.8,147.5,653.3,8.2,41.87421567,-87.63141904,POINT (-87.63141904 41.87421567)
2020,251225,314 W Superior St,Submitted Data,314 W Superior St,60654,3.5,false,NEAR NORTH SIDE,Office,109032,1910,1,,72,4474585.5,2590529.9,,,,64.8,139.9,66.6,141.4,835.9,7.7,41.89558797,-87.63659115,POINT (-87.63659115 41.89558797)
2020,253964,,Submitted Data,7150 S Cyril Ct,60649,1.5,false,SOUTH SHORE,Multifamily Housing,73354,1929,1,,36,1105372,7771579.9,,,,121,153.4,128.9,161.7,585.3,8,41.76263015,-87.57255287,POINT (-87.57255287 41.76263015)
2020,103721,The Rookery Building,Submitted Data,209 S LaSalle St,60604,2.0,false,LOOP,Office,337879,1886,1,,,19209426.9,,,,,56.9,159.2,58.7,164.5,2998,8.9,41.87908523,-87.631822,POINT (-87.631822 41.87908523)
2020,111000,,Submitted Data,2740  W ARMITAGE AVE,60647,3.5,false,LOGAN SQUARE,Multifamily Housing,60000,2007,1,,52,1276838.7,2690172.5,,,,69.6,112.3,73.8,116.7,342.2,6,41.92075046,-87.70152825,POINT (-87.70152825 41.92075046)
2020,251362,Prosser Career Acad HS -CPS,Submitted Data,2148 N Long Ave,60639,1.0,false,BELMONT CRAGIN,K-12 School,209971,1918,1,,10,10553027.5,13155590.3,,,,112.9,206.5,119.8,216.4,2345.8,11.2,41.91940468,-87.76187647,POINT (-87.76187647 41.91940468)
2020,172128,The Moody Memorial Church,Submitted Data,1609 - 1641 N LaSalle St,60614,1.5,false,LINCOLN PARK,Worship Facility,160000,1925,1,,34,3493898.6,5997316.6,,,,65.3,110.7,68.3,113.8,863.8,5.9,41.91180513,-87.63261624,POINT (-87.63261624 41.91180513)
2020,137352,901 W Jackson Blvd,Submitted Data,901 W Jackson Blvd,60607,4.0,false,NEAR WEST SIDE,Office,54741,1907,1,,95,720331.2,1696100.1,,,,44.1,69.4,46.3,71.6,202.5,3.7,41.87768536,-87.64991516,POINT (-87.64991516 41.87768536)
2020,118351,Courthouse Place,Submitted Data,46 64 W Hubbard St,60654,3.0,false,NEAR NORTH SIDE,Office,107000,1910,1,,48,7406889.2,582300,,,,74.7,199.5,79.3,211.8,1186.9,11.1,41.89008636,-87.62978794,POINT (-87.62978794 41.89008636)
2020,251640,"Till, Emmett Louis Math & Science -CPS",Submitted Data,6543 S Champlain Ave,60637,3.5,false,WOODLAWN,K-12 School,134618,1895,1,,60,1749349.2,8597390.1,,,,76.9,103.4,84.8,111.8,729.7,5.4,41.77518282,-87.60900298,POINT (-87.60900298 41.77518282)
2020,109613,Cook County Department of Corrections Campus,Submitted Data,2700 S California Ave,60608,,true,SOUTH LAWNDALE,Prison/Incarceration,5283746,1926,57,,,181413218.9,417475703,,,,131.1,207.1,135.2,210.8,50507.1,11.1,41.84329289,-87.69598814,POINT (-87.69598814 41.84329289)
2020,171878,Josephinum Academy,Submitted Data,1501 N Oakley Blvd,60622,4.0,false,WEST TOWN,K-12 School,85000,1959,1,,85,311177.2,4868622.5,,,,60.9,70.4,65.9,75.6,307.2,3.6,41.90876585,-87.68434031,POINT (-87.68434031 41.90876585)
2020,117535,Parker Elementary -CPS,Not Submitted,6800 S Stewart Ave,60621,0.0,false,ENGLEWOOD,,279300,,,,,,,,,,,,,,,,41.77087567,-87.63274822,POINT (-87.63274822 41.77087567)
2020,102340,,Submitted Data,200  W GRAND AVE,60654,1.0,false,NEAR NORTH SIDE,Multifamily Housing,192102,2004,1,,22,5320795.9,12486727.9,,,,92.7,145.8,96.1,147.9,1493.6,7.8,41.89198218,-87.63699623,POINT (-87.63699623 41.89198218)
