COMMUNITY AREA NAME,CENSUS BLOCK,BUILDING TYPE,BUILDING_SUBTYPE,KWH JANUARY 2010,KWH FEBRUARY 2010,KWH MARCH 2010,KWH APRIL 2010,KWH MAY 2010,KWH JUNE 2010,KWH JULY 2010,KWH AUGUST 2010,KWH SEPTEMBER 2010,KWH OCTOBER 2010,KWH NOVEMBER 2010,KWH DECEMBER 2010,TOTAL KWH,ELECTRICITY ACCOUNTS,ZERO KWH ACCOUNTS,THERM JANUARY 2010,THERM FEBRUARY 2010,THERM MARCH 2010,TERM APRIL 2010,THERM MAY 2010,THERM JUNE 2010,THERM JULY 2010,THERM AUGUST 2010,THERM SEPTEMBER 2010,THERM OCTOBER 2010,THERM NOVEMBER 2010,THERM DECEMBER 2010,TOTAL THERMS,GAS ACCOUNTS,KWH TOTAL SQFT,THERMS TOTAL SQFT,KWH MEAN 2010,KWH STANDARD DEVIATION 2010,KWH MINIMUM 2010,KWH 1ST QUARTILE 2010,KWH 2ND QUARTILE 2010,KWH 3RD QUARTILE 2010,KWH MAXIMUM 2010,KWH SQFT MEAN 2010,KWH SQFT STANDARD DEVIATION 2010,KWH SQFT MINIMUM 2010,KWH SQFT 1ST QUARTILE 2010,KWH SQFT 2ND QUARTILE 2010,KWH SQFT 3RD QUARTILE 2010,KWH SQFT MAXIMUM 2010,THERM MEAN 2010,THERM STANDARD DEVIATION 2010,THERM MINIMUM 2010,THERM 1ST QUARTILE 2010,THERM 2ND QUARTILE 2010,THERM 3RD QUARTILE 2010,THERM MAXIMUM 2010,THERMS SQFT MEAN 2010,THERMS SQFT STANDARD DEVIATION 2010,THERMS SQFT MINIMUM 2010,THERMS SQFT 1ST QUARTILE 2010,THERMS SQFT 2ND QUARTILE 2010,THERMS SQFT 3RD QUARTILE 2010,THERMS SQFT MAXIMUM 2010,TOTAL POPULATION,TOTAL UNITS,AVERAGE STORIES,AVERAGE BUILDING AGE,AVERAGE HOUSESIZE,OCCUPIED UNITS,OCCUPIED UNITS PERCENTAGE,RENTER-OCCUPIED HOUSING UNITS,RENTER-OCCUPIED HOUSING PERCENTAGE,OCCUPIED HOUSING UNITS
Ashburn,170317005011042.0,Residential,Single Family,14464.0,10254.0,10016.0,10495.0,11309.0,15112.0,19392.0,15605.0,12060.0,10437.0,18024.0,19470.0,166638.0,11,2,3588.0,2918.0,2794.0,1402.0,893.0,667.0,271.0,285.0,298.0,410.0,900.0,2292.0,16718.0,11,16294.0,16294.0,15148.91,4653.9,9185.0,9795.0,15199.0,20641.0,22073.0,1481.27,399.87,998.0,1092.0,1400.0,1792.0,2339.0,1519.82,501.07,387.0,1165.0,1666.0,1827.0,2226.0,1481.27,399.87,998.0,1092.0,1400.0,1792.0,2339.0,40.0,11.0,1.55,59.0,3.64,11.0,1.0,0.0,0.0,11.0
Ashburn,170317005011043.0,Residential,Single Family,0.0,3969.0,1160.0,899.0,3284.0,3599.0,5551.0,4555.0,3854.0,2143.0,6208.0,6114.0,41336.0,4,1,957.0,814.0,823.0,422.0,372.0,186.0,137.0,141.0,160.0,186.0,357.0,989.0,5544.0,5,4885.0,6466.0,10334.0,5136.23,3201.0,7243.0,11339.5,13425.0,15456.0,1221.25,379.9,893.0,893.0,1205.5,1549.5,1581.0,1108.8,467.23,516.0,691.0,1391.0,1439.0,1507.0,1293.2,366.24,893.0,893.0,1518.0,1581.0,1581.0,40.0,8.0,2.0,57.2,5.0,8.0,1.0,2.0,0.25,8.0
Ashburn,170317005012001.0,Residential,Single Family,43161.0,39835.0,25759.0,21822.0,26172.0,38291.0,43125.0,33390.0,18985.0,25725.0,46896.0,51841.0,415002.0,15,1,3609.0,3074.0,3113.0,1548.0,906.0,657.0,266.0,276.0,274.0,333.0,827.0,2125.0,17008.0,13,16962.0,15810.0,29643.0,77072.94,5776.0,7302.0,8518.5,11355.0,297307.0,1211.57,130.3,1152.0,1152.0,1152.0,1200.0,1615.0,1308.31,215.81,966.0,1120.0,1373.0,1402.0,1681.0,1216.15,134.44,1152.0,1152.0,1152.0,1200.0,1615.0,28.0,12.0,1.0,0.0,2.33,12.0,1.0,0.0,0.0,12.0
Ashburn,170317005012003.0,Residential,Single Family,15848.0,11280.0,8738.0,7609.0,16110.0,18153.0,18555.0,16048.0,10902.0,11488.0,14953.0,17146.0,166830.0,13,0,3277.0,2847.0,2809.0,1358.0,831.0,596.0,337.0,323.0,352.0,361.0,773.0,2068.0,15932.0,12,15475.0,14240.0,12833.08,5806.62,4603.0,9152.0,11965.0,15012.0,26027.0,1190.38,142.74,1032.0,1104.0,1140.0,1235.0,1509.0,1327.67,324.43,887.0,1065.5,1294.0,1572.5,1897.0,1186.67,148.43,1032.0,1080.0,1128.0,1254.0,1509.0,53.0,14.0,1.0,47.85,3.79,14.0,1.0,2.0,0.143,14.0
Ashburn,170317005012004.0,Commercial,Commercial,11578.0,10885.0,10443.0,10075.0,16801.0,20433.0,19928.0,16850.0,9363.0,9779.0,11815.0,12700.0,160650.0,4,0,821.0,866.0,473.0,284.0,118.0,60.0,9.0,8.0,9.0,12.0,97.0,334.0,3091.0,Less than 4,22892.0,,40162.5,59705.25,2987.0,6434.0,14227.5,73891.0,129208.0,11446.0,3167.84,9206.0,9206.0,11446.0,13686.0,13686.0,1545.5,1123.59,751.0,751.0,1545.5,2340.0,2340.0,,,,,,,,38.0,14.0,1.0,28.0,2.71,14.0,1.0,0.0,0.0,14.0
Ashburn,170317005012004.0,Residential,Single Family,9232.0,8148.0,6351.0,5574.0,13044.0,15396.0,15276.0,10716.0,7375.0,7495.0,10026.0,11487.0,120120.0,12,3,4022.0,3390.0,3452.0,1629.0,978.0,619.0,361.0,284.0,289.0,407.0,1021.0,2604.0,19056.0,13,14961.0,15965.0,10010.0,1914.53,6309.0,8557.0,9928.5,11885.5,12657.0,1246.75,151.4,1080.0,1186.0,1220.0,1225.0,1643.0,1465.85,322.88,722.0,1242.0,1510.0,1733.0,1854.0,1228.08,159.83,1004.0,1170.0,1216.0,1224.0,1643.0,38.0,14.0,1.0,48.92,2.71,14.0,1.0,0.0,0.0,14.0
Ashburn,170317005012006.0,Residential,Single Family,4901.0,4463.0,3457.0,4204.0,6805.0,9197.0,9330.0,8178.0,2641.0,3930.0,5091.0,5846.0,68043.0,8,0,2072.0,1868.0,1834.0,967.0,580.0,423.0,211.0,199.0,207.0,256.0,593.0,1333.0,10543.0,9,9785.0,10985.0,8505.38,2192.52,5198.0,7079.0,8465.0,9782.0,12193.0,1223.13,65.41,1200.0,1200.0,1200.0,1200.0,1385.0,1171.44,214.39,824.0,1043.0,1141.0,1295.0,1576.0,1220.56,61.67,1200.0,1200.0,1200.0,1200.0,1385.0,19.0,10.0,1.0,0.0,1.9,10.0,1.0,0.0,0.0,10.0
Ashburn,170317005012008.0,Residential,Single Family,6180.0,6505.0,5689.0,4339.0,9654.0,12580.0,14801.0,6689.0,5541.0,5631.0,8055.0,9126.0,94790.0,13,1,3257.0,2708.0,2779.0,1284.0,812.0,512.0,241.0,228.0,239.0,343.0,889.0,2083.0,15375.0,12,15292.0,14034.0,7291.54,3133.36,318.0,6312.0,8389.0,9357.0,10456.0,1176.31,119.42,894.0,1077.0,1224.0,1258.0,1294.0,1281.25,233.91,934.0,1123.0,1251.0,1385.0,1722.0,1169.5,122.07,894.0,1066.5,1213.0,1263.0,1294.0,27.0,13.0,1.08,44.0,2.25,12.0,0.9231,1.0,0.083,12.0
Ashburn,170317005012009.0,Residential,Single Family,5567.0,7580.0,6564.0,6674.0,9569.0,14769.0,16842.0,11106.0,8801.0,7816.0,10238.0,11760.0,117286.0,12,1,3202.0,2681.0,2770.0,1241.0,826.0,558.0,282.0,275.0,271.0,345.0,903.0,1961.0,15315.0,12,13940.0,13964.0,9773.83,3980.98,3858.0,7587.5,9218.0,11189.0,19429.0,1161.67,117.38,1080.0,1104.0,1104.0,1176.0,1482.0,1276.25,329.59,701.0,1107.0,1184.0,1492.0,1875.0,1163.67,116.06,1104.0,1104.0,1104.0,1176.0,1482.0,38.0,14.0,1.0,48.85,2.71,14.0,1.0,1.0,0.071,14.0
Ashburn,170317005012012.0,Residential,Single Family,12165.0,13054.0,9836.0,10407.0,16728.0,23118.0,27623.0,14710.0,11064.0,12412.0,17497.0,19398.0,188012.0,25,2,6735.0,5964.0,5889.0,2944.0,1796.0,1360.0,576.0,573.0,610.0,815.0,1947.0,4338.0,33547.0,27,27816.0,30028.0,7520.48,3124.75,2335.0,5732.0,6864.0,8258.0,17041.0,1112.64,91.36,960.0,1064.0,1077.0,1152.0,1405.0,1242.48,285.17,560.0,1004.0,1237.0,1508.0,1740.0,1112.15,88.72,960.0,1060.0,1077.0,1152.0,1405.0,68.0,29.0,1.0,40.3,2.34,29.0,1.0,0.0,0.0,29.0
Ashburn,170317005012013.0,Residential,Single Family,10672.0,8255.0,6933.0,6244.0,15801.0,21479.0,25427.0,12609.0,8592.0,8355.0,11215.0,12845.0,148427.0,13,1,3894.0,3354.0,3307.0,1699.0,1043.0,758.0,407.0,439.0,431.0,502.0,1015.0,2481.0,19330.0,14,15088.0,15088.0,11417.46,3990.57,4891.0,9246.0,11003.0,12794.0,21522.0,1160.62,63.56,1104.0,1104.0,1128.0,1202.0,1272.0,1486.92,394.37,970.0,1200.0,1431.0,1719.0,2428.0,1160.62,63.56,1104.0,1104.0,1128.0,1202.0,1272.0,43.0,14.0,1.0,45.92,3.07,14.0,1.0,1.0,0.071,14.0
Ashburn,170317005012014.0,Residential,Single Family,3991.0,3820.0,3194.0,3283.0,5912.0,8131.0,9573.0,3466.0,3516.0,3449.0,4535.0,5201.0,58071.0,6,1,1348.0,1192.0,1169.0,508.0,311.0,196.0,107.0,91.0,123.0,128.0,342.0,876.0,6391.0,6,9241.0,9241.0,9678.5,6356.35,2456.0,5604.0,7539.0,16443.0,18490.0,1540.17,411.51,1141.0,1307.0,1409.0,1673.0,2302.0,1065.17,336.65,623.0,694.0,1187.5,1347.0,1352.0,1540.17,411.51,1141.0,1307.0,1409.0,1673.0,2302.0,13.0,6.0,1.0,38.17,2.17,6.0,1.0,0.0,0.0,6.0
Ashburn,170317005012015.0,Residential,Single Family,9130.0,8579.0,6899.0,7848.0,11860.0,16930.0,19910.0,7779.0,7590.0,8071.0,10982.0,12614.0,128192.0,14,0,3530.0,3173.0,3025.0,1605.0,988.0,734.0,430.0,426.0,438.0,512.0,1105.0,2283.0,18249.0,14,16253.0,16253.0,9156.57,3799.26,4196.0,5350.0,8518.5,12668.0,15364.0,1160.93,103.58,1053.0,1116.0,1144.5,1173.0,1496.0,1303.5,330.76,625.0,1124.0,1335.0,1503.0,2028.0,1160.93,103.58,1053.0,1116.0,1144.5,1173.0,1496.0,41.0,14.0,1.0,51.64,2.93,14.0,1.0,1.0,0.071,14.0
Ashburn,170317005012017.0,Residential,Single Family,6801.0,7852.0,5674.0,4955.0,11268.0,13901.0,16863.0,7364.0,6421.0,6997.0,9384.0,10778.0,108258.0,13,0,3630.0,3109.0,3148.0,1556.0,926.0,652.0,326.0,300.0,304.0,403.0,1001.0,2376.0,17731.0,13,15778.0,15778.0,8327.54,2990.82,4315.0,5659.0,7771.0,10998.0,12719.0,1213.69,166.18,948.0,1162.0,1178.0,1272.0,1650.0,1363.92,492.7,639.0,1065.0,1242.0,1623.0,2248.0,1213.69,166.18,948.0,1162.0,1178.0,1272.0,1650.0,24.0,14.0,1.08,41.85,1.71,14.0,1.0,0.0,0.0,14.0
Ashburn,170317005012018.0,Residential,Single Family,10642.0,8496.0,7305.0,6395.0,12451.0,14090.0,16511.0,8846.0,8419.0,8147.0,11461.0,13148.0,125911.0,14,0,3479.0,3221.0,3060.0,1535.0,954.0,701.0,360.0,336.0,379.0,431.0,1000.0,2354.0,17810.0,14,16637.0,16637.0,8993.64,5359.16,4937.0,6853.0,7418.5,8678.0,25862.0,1188.36,117.83,1036.0,1128.0,1159.0,1222.0,1528.0,1272.14,216.23,961.0,1123.0,1254.5,1429.0,1714.0,1188.36,117.83,1036.0,1128.0,1159.0,1222.0,1528.0,42.0,14.0,1.0,51.0,3.0,14.0,1.0,1.0,0.071,14.0
Ashburn,170317005012019.0,Residential,Single Family,8151.0,6959.0,6047.0,5176.0,11776.0,15802.0,16649.0,7861.0,5766.0,6116.0,9194.0,10079.0,109576.0,14,0,3252.0,2868.0,2828.0,1483.0,900.0,579.0,281.0,292.0,283.0,405.0,914.0,2060.0,16145.0,13,14914.0,14914.0,8428.92,3984.35,2050.0,4936.0,8650.0,9920.0,16170.0,1147.23,103.9,1035.0,1104.0,1128.0,1200.0,1427.0,1241.92,271.64,787.0,1105.0,1180.0,1443.0,1739.0,1147.23,103.9,1035.0,1104.0,1128.0,1200.0,1427.0,33.0,14.0,1.0,48.77,2.54,13.0,0.9286,0.0,0.0,13.0
Ashburn,170317005012024.0,Residential,Single Family,12240.0,11081.0,8576.0,9048.0,13391.0,18024.0,21203.0,11885.0,8413.0,8716.0,11550.0,13167.0,147294.0,16,0,4816.0,4094.0,4106.0,1963.0,1157.0,817.0,362.0,370.0,384.0,534.0,1273.0,3041.0,22917.0,17,21192.0,22358.0,9205.88,2787.72,3470.0,7461.0,8599.0,11763.0,13419.0,1324.5,593.83,960.0,1078.5,1162.0,1213.0,3325.0,1348.06,232.61,848.0,1222.0,1335.0,1488.0,1924.0,1315.18,576.25,960.0,1080.0,1162.0,1202.0,3325.0,39.0,14.0,1.0,30.88,2.79,14.0,1.0,1.0,0.071,14.0
Ashburn,170317005012025.0,Residential,Single Family,9480.0,10868.0,8963.0,9472.0,13396.0,18501.0,24395.0,17332.0,11571.0,9135.0,12701.0,14571.0,160385.0,17,2,5090.0,4407.0,4536.0,2073.0,1328.0,845.0,398.0,393.0,427.0,533.0,1257.0,3063.0,24350.0,17,19560.0,19584.0,9434.41,5040.04,1501.0,6995.0,7857.0,11414.0,21525.0,1150.59,50.85,1080.0,1113.0,1160.0,1200.0,1224.0,1432.35,324.3,938.0,1208.0,1426.0,1698.0,1950.0,1152.0,50.51,1080.0,1113.0,1160.0,1200.0,1224.0,76.0,23.0,1.0,39.33,3.3,23.0,1.0,0.0,0.0,23.0
Ashburn,170317005012026.0,Commercial,Commercial,1238.0,765.0,592.0,633.0,1052.0,1873.0,2203.0,496.0,683.0,744.0,1000.0,1149.0,12428.0,Less than 4,0,447.0,383.0,408.0,194.0,103.0,71.0,23.0,23.0,25.0,53.0,108.0,264.0,2102.0,Less than 4,1920.0,1920.0,6214.0,308.3,5996.0,5996.0,6214.0,6432.0,6432.0,960.0,0.0,960.0,960.0,960.0,960.0,960.0,1051.0,171.12,930.0,930.0,1051.0,1172.0,1172.0,960.0,0.0,960.0,960.0,960.0,960.0,960.0,22.0,12.0,1.0,54.0,2.0,11.0,0.9167,0.0,0.0,11.0
Ashburn,170317005012026.0,Residential,Single Family,2463.0,3649.0,3718.0,2920.0,4333.0,6232.0,6997.0,5346.0,5214.0,4057.0,5534.0,5968.0,56431.0,9,0,1483.0,1040.0,1222.0,620.0,359.0,248.0,126.0,104.0,124.0,152.0,361.0,930.0,6769.0,8,9982.0,9022.0,6270.11,3656.06,1814.0,3741.0,6339.0,7741.0,13531.0,1109.11,447.33,960.0,960.0,960.0,960.0,2302.0,846.13,329.53,62.0,852.5,934.0,1027.0,1080.0,1127.75,474.47,960.0,960.0,960.0,960.0,2302.0,22.0,12.0,1.0,47.33,2.0,11.0,0.9167,0.0,0.0,11.0
Ashburn,170317005013002.0,Commercial,Commercial,1591.0,665.0,695.0,993.0,1682.0,2390.0,2770.0,2280.0,1503.0,1943.0,2188.0,2329.0,21029.0,5,3,1003.0,960.0,1047.0,429.0,261.0,175.0,111.0,81.0,115.0,101.0,222.0,533.0,5038.0,5,1100.0,5500.0,7009.67,5264.41,1408.0,1408.0,7766.0,11855.0,11855.0,1100.0,,1100.0,1100.0,1100.0,1100.0,1100.0,1679.33,1002.3,553.0,553.0,2012.0,2473.0,2473.0,2750.0,2333.45,1100.0,1100.0,2750.0,4400.0,4400.0,25.0,9.0,1.5,49.5,2.78,9.0,1.0,7.0,0.778,9.0
Ashburn,170317005013002.0,Commercial,Multi < 7,2412.0,3071.0,2345.0,2237.0,3607.0,5457.0,4944.0,2806.0,2560.0,2273.0,2729.0,3120.0,37561.0,6,0,2209.0,1892.0,1679.0,1475.0,574.0,292.0,170.0,230.0,182.0,236.0,590.0,1075.0,10604.0,Less than 4,3056.0,3056.0,18780.5,1506.84,17715.0,17715.0,18780.5,19846.0,19846.0,3056.0,,3056.0,3056.0,3056.0,3056.0,3056.0,5302.0,1472.2,4261.0,4261.0,5302.0,6343.0,6343.0,3056.0,,3056.0,3056.0,3056.0,3056.0,3056.0,25.0,9.0,2.0,41.0,2.78,9.0,1.0,7.0,0.778,9.0
Ashburn,170317005013004.0,Commercial,Commercial,2856.0,2485.0,2351.0,2135.0,2807.0,3162.0,3989.0,2794.0,2281.0,2347.0,3259.0,4000.0,34466.0,Less than 4,1,1246.0,1069.0,1132.0,424.0,205.0,121.0,55.0,53.0,60.0,95.0,255.0,799.0,5514.0,Less than 4,11200.0,11200.0,17233.0,7646.65,11826.0,11826.0,17233.0,22640.0,22640.0,5600.0,5939.7,1400.0,1400.0,5600.0,9800.0,9800.0,2757.0,265.87,2569.0,2569.0,2757.0,2945.0,2945.0,5600.0,5939.7,1400.0,1400.0,5600.0,9800.0,9800.0,9.0,7.0,1.5,43.5,1.5,6.0,0.8571,6.0,1.0,6.0
Ashburn,170317005013005.0,Residential,Single Family,9062.0,7718.0,6584.0,7811.0,10816.0,12772.0,18491.0,11675.0,7566.0,7661.0,11324.0,14719.0,126199.0,13,0,3448.0,2996.0,3057.0,1372.0,766.0,547.0,302.0,289.0,302.0,358.0,777.0,2195.0,16409.0,12,13703.0,13703.0,10516.58,5779.95,1823.0,5427.5,11492.5,13793.5,20525.0,1141.92,195.09,893.0,988.0,1090.5,1292.5,1518.0,1367.42,475.29,696.0,984.0,1242.0,1785.0,2204.0,1141.92,195.09,893.0,988.0,1090.5,1292.5,1518.0,42.0,13.0,1.75,58.58,3.5,12.0,0.9231,0.0,0.0,12.0
Ashburn,170317005013006.0,Residential,Single Family,7332.0,6314.0,6182.0,7759.0,9000.0,14106.0,15475.0,7413.0,6113.0,5430.0,11435.0,15032.0,111591.0,13,0,3187.0,2744.0,2773.0,1274.0,739.0,499.0,229.0,216.0,226.0,299.0,697.0,1981.0,14864.0,12,14448.0,13346.0,8583.92,3156.68,2714.0,6383.0,8573.0,10927.0,14640.0,1111.38,122.02,943.0,1058.0,1106.0,1221.0,1304.0,1238.67,278.27,968.0,1015.0,1151.0,1392.0,1811.0,1112.17,127.42,943.0,1008.0,1106.0,1234.5,1304.0,36.0,14.0,1.77,58.62,2.77,13.0,0.9286,1.0,0.077,13.0
Ashburn,170317005013007.0,Residential,Single Family,9440.0,6933.0,5409.0,8387.0,11651.0,14140.0,15790.0,11577.0,8752.0,6446.0,9279.0,10777.0,118581.0,12,2,3848.0,3401.0,3430.0,1780.0,797.0,600.0,277.0,278.0,301.0,405.0,894.0,2271.0,18282.0,13,12754.0,13570.0,9881.75,3427.05,4462.0,8461.0,9034.0,11390.5,17279.0,1062.83,196.46,792.0,916.5,1008.5,1173.5,1442.0,1406.31,421.65,1023.0,1156.0,1347.0,1459.0,2673.0,1043.85,200.17,792.0,888.0,973.0,1157.0,1442.0,43.0,14.0,1.85,60.15,3.07,14.0,1.0,1.0,0.071,14.0
Ashburn,170317005022013.0,Residential,Single Family,1730.0,1446.0,1191.0,1078.0,1226.0,5415.0,5402.0,920.0,570.0,2654.0,2340.0,2434.0,26406.0,4,2,1248.0,1081.0,1074.0,518.0,300.0,214.0,96.0,90.0,76.0,101.0,272.0,725.0,5795.0,5,4472.0,5590.0,6601.5,2394.1,3687.0,4939.5,6614.5,8263.5,9490.0,1118.0,0.0,1118.0,1118.0,1118.0,1118.0,1118.0,1159.0,391.76,507.0,1120.0,1268.0,1395.0,1505.0,1118.0,0.0,1118.0,1118.0,1118.0,1118.0,1118.0,12.0,6.0,1.0,57.0,2.4,5.0,0.8332,0.0,0.0,5.0
Ashburn,170317005013008.0,Residential,Single Family,9573.0,8947.0,6914.0,9500.0,12306.0,13229.0,17730.0,14328.0,10016.0,12041.0,18652.0,24743.0,157979.0,17,3,4698.0,3805.0,3678.0,1816.0,1074.0,750.0,433.0,389.0,449.0,531.0,1291.0,3171.0,22085.0,18,19440.0,20681.0,9292.88,4474.4,3928.0,5318.0,8909.0,10952.0,17744.0,1143.53,230.97,801.0,960.0,1173.0,1398.0,1476.0,1226.94,321.73,705.0,1022.0,1159.5,1477.0,1771.0,1148.94,232.44,801.0,936.0,1194.0,1398.0,1476.0,50.0,19.0,1.79,58.84,2.78,18.0,0.9473,1.0,0.0559,18.0
Ashburn,170317005013009.0,Residential,Single Family,11412.0,14117.0,8650.0,10158.0,14055.0,25527.0,27362.0,13528.0,11261.0,10463.0,17468.0,20214.0,184215.0,18,1,5440.0,4422.0,4532.0,1971.0,1232.0,912.0,456.0,415.0,471.0,627.0,1269.0,3200.0,24947.0,19,20471.0,21839.0,10234.17,4190.5,1592.0,6913.0,10970.5,12832.0,17057.0,1137.28,254.32,804.0,958.0,1099.0,1283.0,1782.0,1313.0,294.5,826.0,1184.0,1274.0,1525.0,1922.0,1149.42,252.76,804.0,958.0,1099.0,1320.0,1782.0,55.0,19.0,1.47,55.26,3.06,18.0,0.9473,1.0,0.0559,18.0
Ashburn,170317005013010.0,Commercial,Commercial,484.0,372.0,2036.0,587.0,606.0,381.0,486.0,745.0,806.0,5876.0,4025.0,3039.0,19443.0,Less than 4,0,499.0,425.0,460.0,215.0,131.0,91.0,39.0,25.0,22.0,52.0,96.0,234.0,2289.0,Less than 4,3467.0,3467.0,9721.5,7910.4,4128.0,4128.0,9721.5,15315.0,15315.0,1733.5,392.44,1456.0,1456.0,1733.5,2011.0,2011.0,1144.5,54.45,1106.0,1106.0,1144.5,1183.0,1183.0,1733.5,392.44,1456.0,1456.0,1733.5,2011.0,2011.0,46.0,18.0,1.5,59.5,2.71,17.0,0.9444,0.0,0.0,17.0
Ashburn,170317005013010.0,Residential,Single Family,10308.0,9597.0,8438.0,7009.0,8775.0,18766.0,17973.0,13125.0,9729.0,8134.0,14184.0,14872.0,140910.0,16,2,4125.0,3539.0,3556.0,1646.0,961.0,606.0,235.0,245.0,236.0,393.0,1042.0,2747.0,19331.0,14,17764.0,15745.0,8806.88,2724.93,4608.0,6465.5,8624.0,10641.5,14427.0,1110.25,182.07,892.0,926.0,1127.0,1214.5,1473.0,1380.79,280.49,882.0,1264.0,1357.0,1549.0,1838.0,1124.64,187.0,892.0,941.0,1143.0,1253.0,1473.0,46.0,18.0,1.63,59.19,2.71,17.0,0.9444,0.0,0.0,17.0
Ashburn,170317005013011.0,Residential,Single Family,7083.0,9839.0,7341.0,8670.0,10485.0,20790.0,24718.0,16432.0,14324.0,13945.0,14253.0,21403.0,169283.0,17,1,5452.0,4788.0,4691.0,2343.0,1348.0,1046.0,527.0,534.0,536.0,578.0,1279.0,3338.0,26460.0,17,20424.0,20424.0,9957.82,3656.91,2255.0,7963.0,10845.0,11951.0,15771.0,1201.41,264.55,864.0,964.0,1194.0,1390.0,1680.0,1556.47,343.16,1007.0,1343.0,1530.0,1727.0,2441.0,1201.41,264.55,864.0,964.0,1194.0,1390.0,1680.0,49.0,18.0,1.53,57.24,3.06,16.0,0.8889,1.0,0.063,16.0
Ashburn,170317005013012.0,Residential,Single Family,8434.0,9255.0,8428.0,7615.0,9151.0,14312.0,15680.0,6897.0,7597.0,8416.0,10344.0,13343.0,119472.0,15,0,4339.0,3809.0,3962.0,1643.0,1136.0,812.0,380.0,370.0,366.0,481.0,1063.0,2956.0,21317.0,15,17317.0,17317.0,7964.8,3804.33,2767.0,5403.0,7839.0,8504.0,18489.0,1154.47,203.09,864.0,1048.0,1113.0,1224.0,1641.0,1421.13,338.04,988.0,1277.0,1366.0,1491.0,2408.0,1154.47,203.09,864.0,1048.0,1113.0,1224.0,1641.0,35.0,14.0,1.47,57.93,2.5,14.0,1.0,0.0,0.0,14.0
Ashburn,170317005013013.0,Residential,Single Family,6229.0,7837.0,6898.0,6482.0,7732.0,9278.0,12643.0,13153.0,4868.0,5371.0,7097.0,10945.0,98533.0,11,0,3060.0,2723.0,2586.0,1343.0,768.0,524.0,304.0,286.0,296.0,387.0,775.0,2014.0,15066.0,11,14573.0,14573.0,8957.55,3058.81,4540.0,7874.0,8085.0,9878.0,15243.0,1324.82,889.92,876.0,900.0,1104.0,1355.0,3945.0,1369.64,328.89,860.0,1011.0,1439.0,1566.0,1925.0,1324.82,889.92,876.0,900.0,1104.0,1355.0,3945.0,35.0,13.0,1.64,57.36,2.92,12.0,0.9231,2.0,0.1669,12.0
Ashburn,170317005013014.0,Residential,Single Family,4121.0,5966.0,4418.0,4741.0,6476.0,9042.0,15280.0,15621.0,5354.0,4948.0,8172.0,10036.0,94175.0,11,1,2833.0,2372.0,2546.0,1134.0,614.0,444.0,217.0,221.0,215.0,279.0,651.0,1951.0,13477.0,11,13074.0,13074.0,8561.36,4219.18,1688.0,4099.0,10062.0,11113.0,15602.0,1188.55,235.66,894.0,912.0,1116.0,1432.0,1525.0,1225.18,321.63,553.0,1120.0,1223.0,1411.0,1701.0,1188.55,235.66,894.0,912.0,1116.0,1432.0,1525.0,31.0,12.0,1.55,56.18,2.82,11.0,0.9167,3.0,0.273,11.0
Ashburn,170317005013015.0,Residential,Single Family,7791.0,6550.0,5241.0,8078.0,10182.0,11034.0,12356.0,9577.0,5810.0,6200.0,9028.0,10357.0,102204.0,11,3,2515.0,2320.0,1967.0,985.0,577.0,443.0,292.0,246.0,296.0,250.0,493.0,1591.0,11975.0,9,13143.0,10900.0,9291.27,3461.46,3371.0,6725.0,8974.0,13068.0,14995.0,1194.82,226.55,864.0,1088.0,1163.0,1248.0,1776.0,1330.56,405.65,696.0,1062.0,1228.0,1629.0,1885.0,1211.11,249.17,864.0,1088.0,1163.0,1248.0,1776.0,46.0,12.0,1.09,56.27,3.83,12.0,1.0,4.0,0.3329,12.0
Ashburn,170317005013016.0,Residential,Single Family,6127.0,5351.0,5953.0,5106.0,7359.0,9889.0,11854.0,8740.0,9361.0,10281.0,15941.0,14661.0,110623.0,13,1,3286.0,2732.0,2717.0,1239.0,724.0,535.0,279.0,339.0,314.0,401.0,721.0,2322.0,15609.0,14,12896.0,13833.0,8509.46,5560.01,1376.0,4085.0,8611.0,11394.0,18607.0,992.0,203.07,801.0,864.0,895.0,1075.0,1508.0,1114.93,368.76,613.0,828.0,1167.0,1241.0,1986.0,988.07,195.66,801.0,864.0,916.0,1075.0,1508.0,31.0,13.0,1.36,58.43,2.82,11.0,0.8462,0.0,0.0,11.0
Ashburn,170317005013017.0,Residential,Single Family,12096.0,10236.0,8037.0,6717.0,10330.0,14798.0,15716.0,10014.0,7513.0,6603.0,15758.0,16432.0,134250.0,14,0,3275.0,2795.0,2838.0,1400.0,868.0,656.0,381.0,352.0,376.0,429.0,883.0,2072.0,16325.0,14,14001.0,14001.0,9589.29,5307.15,3429.0,6769.0,7874.0,10931.0,24990.0,1000.07,186.48,816.0,895.0,916.0,1014.0,1482.0,1166.07,365.39,686.0,964.0,1126.5,1415.0,1984.0,1000.07,186.48,816.0,895.0,916.0,1014.0,1482.0,37.0,14.0,1.29,57.64,2.64,14.0,1.0,1.0,0.071,14.0
